account_number,predicted_prob
103660,0.0003629495747078662
103661,0.00013230479779654595
103662,2.909067568840833e-05
103663,0.0001046192308483255
103664,2.305564284769763e-06
103665,0.00044371690157178796
103666,0.00045664534192272574
103667,0.0362341484016584
103668,1.5087519366653209e-06
103669,9.455228595637782e-06
103670,0.0001038696972518306
103671,6.80027863035165e-06
103672,1.8655171886506923e-05
103673,3.128972280828107e-05
103674,3.705257961909797e-05
103675,1.690285225971364e-06
103676,0.008225170552807035
103677,0.002030279855133292
103678,0.009030607745122468
103679,0.000494280660023134
103680,7.482598719070282e-05
103681,0.002390839967319282
103682,2.6073180445559007e-05
103683,9.901875830762304e-05
103684,2.239557774771849e-05
103685,5.052543653349395e-05
103686,1.094558047480583e-05
103687,9.048005676839807e-07
103688,0.000128741253635095
103689,0.00018130887115161344
103690,1.252627406037265e-05
103691,1.7210316612892784e-05
103692,4.4550997643964956e-05
103693,0.00017159010912367177
103694,5.9397850946975396e-08
103695,7.000967407952388e-05
103696,4.6861035904764734e-05
103697,3.640884381373245e-06
103698,7.878939441632352e-05
103699,1.1985341599228242e-05
103700,1.054151078713801e-05
103701,3.303163814247579e-05
103702,0.0017341839225267217
103703,0.0003872376376980228
103704,0.0033185646008192576
103705,3.4817370110293516e-05
103706,4.371401158208009e-06
103707,4.4775581352918844e-08
103708,0.00016685049882233073
103709,7.777273379466299e-06
103710,0.0001521835189838576
103711,0.0003612262365244139
103712,6.824581055485617e-06
103713,1.231780552823424e-05
103714,0.0004065504446864242
103715,1.5739877737800902e-05
103716,7.937454406646507e-05
103717,2.0433738258775143e-05
103718,0.0037700639030718943
103719,4.007543923983138e-05
103720,0.0006615929866966777
103721,2.6327533511198915e-06
103722,0.00016571098307321955
103723,0.00011739695610172078
103724,0.0009090717138351972
103725,5.117651139286266e-06
103726,2.9983384330167413e-05
103727,2.1980820669806264e-05
103728,0.1385873662146407
103729,8.069317289012955e-06
103730,8.054893031321325e-08
103731,4.500393965932714e-05
103732,4.3428905215361285e-05
103733,8.335959623715297e-05
103734,2.989516937327451e-07
103735,8.349656778143167e-06
103736,0.006814544265552495
103737,8.876697834394044e-05
103738,1.0662078313762658e-05
103739,2.7732834812504006e-06
103740,9.014686069244434e-06
103741,4.388441361819525e-05
103742,1.215146817777674e-06
103743,4.239594546308324e-07
103744,7.490985146988316e-05
103745,0.018022787009892998
103746,8.897245974997506e-05
103747,2.645798101438072e-07
103748,2.0752731864057286e-05
103749,6.637907868056434e-05
103750,2.532158430204894e-09
103751,8.72211656907585e-05
103752,1.236449744486003e-05
103753,6.567788587194089e-06
103754,2.3236679756962774e-05
103755,0.00012482303677550192
103756,7.735086452810273e-07
103757,4.910546763443953e-07
103758,0.00046706020323622314
103759,0.00012417908017828416
103760,0.0005652862590387459
103761,7.405930140785728e-07
103762,0.00012995274046579883
103763,0.019510120053024188
103764,0.37326481408608525
103765,0.007888195647465455
103766,7.905816743298775e-07
103767,6.4728821231938155e-06
103768,0.0001719931739759759
103769,1.45737894624817e-06
103770,0.0007708076063103204
103771,0.0004748676840417771
103772,1.5941632684781178e-06
103773,0.0001607859367355409
103774,0.001572690703376893
103775,0.00011453567581082584
103776,0.00015028974896891858
103777,0.00020859391109757155
103778,4.1527516809180457e-05
103779,2.0392815818927667e-07
103780,4.511994772807725e-06
103781,7.00527029345984e-05
103782,6.9817760927408225e-06
103783,0.02021626476973907
103784,2.7337061303396396e-05
103785,1.6310683014265022e-07
103786,2.120064282484868e-06
103787,0.0008367828713802695
103788,6.79903586485807e-08
103789,5.8500608076682423e-05
103790,0.003492035008930844
103791,0.8947927105329331
103792,3.685125113598916e-07
103793,2.867091341863958e-06
103794,1.386994252088023e-06
103795,1.5011253149328759e-05
103796,0.0018071228204838599
103797,1.680383122209837e-06
103798,0.027738461047908232
103799,0.0035132276258187144
103800,0.0001538444364348608
103801,0.004297031846949169
103802,1.626504417756107e-05
103803,7.120546411697855e-05
103804,0.005017729226289273
103805,0.0019125891879926502
103806,4.0785721575475745e-06
103807,2.2754457843119475e-05
103808,0.0006371465292042503
103809,0.9649845905008159
103810,4.8757898776403336e-08
103811,0.0014241889190067729
103812,0.0002014846989448535
103813,2.039792233684955e-06
103814,0.0002972521672757959
103815,0.00064590600235696
103816,8.405899009565895e-06
103817,0.001869733832992731
103818,2.2885428142362124e-05
103819,0.0008920830101174817
103820,0.030321457532944185
103821,0.00032541294297527704
103822,2.0162302635791676e-05
103823,0.0015494485314489275
103824,6.024884620408861e-06
103825,0.0001675061103209473
103826,5.384777074168781e-05
103827,3.353633136785631e-05
103828,0.00013442950529756362
103829,2.542990104441435e-05
103830,0.0002492772353876794
103831,0.0003377682332809799
103832,2.3050765133432223e-05
103833,0.005942574434327889
103834,2.2386955695214388e-08
103835,0.003457410223018894
103836,5.61521477820696e-07
103837,3.774067584529927e-05
103838,0.0008175555980782755
103839,0.002292989413476569
103840,0.0003492851475912746
103841,0.00011297268658602216
103842,0.0018418202442849851
103843,1.2752204652149598e-05
103844,0.00042850262410377987
103845,2.9459279641924533e-06
103846,2.472460207052366e-06
103847,1.3866044729378966e-05
103848,5.242412169674129e-06
103849,0.00033500990046611594
103850,2.17013213392544e-05
103851,0.9975772513170087
103852,5.1858433450910015e-05
103853,3.2766424077800075e-06
103854,0.0015242967945576684
103855,0.04000217743775991
103856,5.605685160705257e-09
103857,1.3703977931638518e-05
103858,0.0003168841995581156
103859,3.7240020114316167e-06
103860,0.0017641512058306336
103861,0.00016566362873486306
103862,1.4741178039439105e-06
103863,1.96881098045853e-05
103864,0.00020350976344487583
103865,2.5570453079169456e-05
103866,1.2105595494249667e-05
103867,4.275334276242033e-05
103868,1.1414672927472273e-07
103869,3.6350108198488025e-07
103870,2.8205844940954228e-05
103871,1.3628562770249907e-05
103872,0.0001331924523491575
103873,3.8708281832487583e-07
103874,0.0016122397533341005
103875,0.000679835871006686
103876,8.277606308504582e-06
103877,1.3731637802174411e-06
103878,0.000154914462625095
103879,5.565478057786836e-07
103880,0.0009626837305907034
103881,0.0025875580054785887
103882,0.009500353272727673
103883,7.937014109412601e-06
103884,0.00014497464573850273
103885,2.7300499637264813e-06
103886,0.00029210964148871797
103887,8.95459442803317e-05
103888,2.970591034032793e-07
103889,1.177863607788751e-06
103890,7.146214394184262e-06
103891,0.020653803958813693
103892,0.018722054315876566
103893,0.002190568681182551
103894,0.014354426520812692
103895,1.739902489998463e-05
103896,0.006851226872441568
103897,2.7556282427110283e-07
103898,7.342021364185651e-05
103899,0.003398022362786585
103900,4.992406392293037e-05
103901,1.440021195270722e-06
103902,0.0011263305892043204
103903,1.4375359854726992e-06
103904,7.876121618071072e-05
103905,0.001030807261418276
103906,0.00024437456583441914
103907,4.6015117511626663e-07
103908,0.022894344263058912
103909,0.0003978013609626754
103910,0.0003114581259104152
103911,0.00035886505636793396
103912,3.3266386542414305e-06
103913,1.979551527365543e-05
103914,1.9823800419807047e-06
103915,2.1655886462150237e-06
103916,0.0005198986269844862
103917,0.0007385738221018338
103918,1.2326686396040123e-05
103919,0.007522735512611973
103920,0.003234903141577786
103921,1.3740196673053105e-05
103922,0.00017249622267454616
103923,0.0005271312466842336
103924,0.0005281073656515548
103925,9.949226226718223e-09
103926,1.9155394957181162e-05
103927,0.0003821198822561877
103928,1.5480845174097128e-05
103929,0.0028446983110997554
103930,2.0099469491334856e-08
103931,1.4746191306950924e-06
103932,0.0012982991777728188
103933,0.0035450326429504325
103934,1.172167218096904e-06
103935,5.2035635473542e-07
103936,0.014036275599059424
103937,0.000499245095387391
103938,0.00021964742936479614
103939,9.461992891655902e-06
103940,1.269124653671011e-06
103941,4.5436653162563156e-05
103942,7.513597025346899e-07
103943,0.00015537659426436586
103944,0.0007416364045924722
103945,0.00019509797822156598
103946,4.141730398494958e-06
103947,8.862821370162601e-05
103948,3.63026394199037e-05
103949,0.004061465721941955
103950,0.0018076192237405633
103951,2.9286286559441968e-05
103952,8.767529049949831e-08
103953,0.0005901135120013158
103954,0.00028498985455974104
103955,0.0002206643212710633
103956,3.915256437138397e-06
103957,8.368983389261069e-05
103958,0.00045291994002102617
103959,0.0026271826689848025
103960,1.9301639059233683e-07
103961,7.652851336006507e-05
103962,3.0395520870938496e-05
103963,0.00015976710711003317
103964,0.005401565455759912
103965,1.0510578663267208e-06
103966,5.017285726089128e-07
103967,7.538856518912211e-06
103968,3.323857983736056e-05
103969,2.861151724382516e-05
103970,5.866399506081379e-06
103971,9.520092110482225e-05
103972,3.86232895696779e-05
103973,1.9930007269640405e-06
103974,4.1368196761789034e-08
103975,5.613851301820327e-06
103976,0.00011167755627282737
103977,0.009325428062618863
103978,1.1887648848225343e-06
103979,3.037044396404993e-09
103980,2.434396650094205e-05
103981,0.00012151152517179091
103982,1.3263272991511942e-05
103983,8.770633097308174e-08
103984,0.00029122978263866405
103985,9.225125457864521e-05
103986,0.0002199556111110202
103987,1.5129802691124972e-05
103988,6.720998586620468e-06
103989,0.006580821340404275
103990,0.00011488239907069717
103991,1.4458517513017597e-06
103992,0.06936416218681254
103993,9.35376480704261e-05
103994,9.887200440381797e-06
103995,7.185846658471894e-08
103996,0.0002295454976273663
103997,0.0007243985589811311
103998,0.0029217433379361865
103999,0.006636949120788538
104000,2.9913965576417514e-05
104001,1.0488251072190006e-05
104002,1.6530364514513753e-05
104003,0.0051865716117743205
104004,0.0008052918494129967
104005,0.0019284868812912371
104006,9.562783368158816e-05
104007,1.8322546223878718e-05
104008,1.8457180264549074e-06
104009,4.111604621429663e-05
104010,1.8133465839224438e-05
104011,2.6690171659104473e-05
104012,0.9400010935660427
104013,3.627470002532644e-05
104014,0.0025229972710682927
104015,1.693004410450474e-05
104016,8.135412760207647e-06
104017,0.012454062554671227
104018,1.1315134990619918e-05
104019,0.00012974746094620345
104020,1.9888321925398965e-06
104021,6.371473188528053e-06
104022,0.005931346244181305
104023,6.809330966083877e-06
104024,0.0015819053642973139
104025,0.00014750682521170457
104026,3.3055807328171073e-07
104027,1.4970687663673465e-05
104028,4.385451978164354e-07
104029,0.009797124849886799
104030,0.00037533359040095896
104031,7.09640681357655e-07
104032,0.00013624799050500125
104033,0.0017155154650641473
104034,2.9719377134197336e-08
104035,0.002535083463885392
104036,0.0006077546366637501
104037,6.638232096795998e-06
104038,3.109385516807293e-05
104039,5.646459823253481e-05
104040,1.5301417968803736e-06
104041,0.012831973322961758
104042,0.0007590619909197876
104043,2.7024151041327466e-05
104044,9.239954295765766e-06
104045,0.00025177711493168956
104046,1.4255966422496018e-05
104047,1.5765162694924308e-06
104048,5.20996762768859e-05
104049,4.135899337071178e-06
104050,3.0537851372987283e-06
104051,0.9521680070908085
104052,4.7168641874139944e-06
104053,0.0022534832787666115
104054,1.6371651553947475e-06
104055,7.292794274450279e-05
104056,0.0007371500698810856
104057,2.4007935807137404e-05
104058,1.816599278728074e-08
104059,0.00016751563416543815
104060,0.0014608406302940742
104061,2.5214978856023634e-06
104062,1.7402874538364232e-05
104063,9.980903276540894e-05
104064,0.00019360710187618584
104065,0.010457904374667794
104066,1.667427892331728e-05
104067,2.227527992698192e-07
104068,6.640720088610258e-06
104069,0.0001080056841202962
104070,0.0007444620109994168
104071,0.007858236177818735
104072,0.0002508610857963979
104073,1.0565922348406911e-07
104074,4.973526759589569e-08
104075,1.717773358552025e-05
104076,0.0010660827000977518
104077,0.0026552715508909993
104078,2.651863989014741e-06
104079,0.00016981138473434114
104080,0.0022594879009033594
104081,0.00033775356776416336
104082,6.672597817990695e-06
104083,0.00015675358154815846
104084,6.558135481884497e-05
104085,2.3686746396670863e-07
104086,4.493454663036378e-06
104087,0.0014300297894963266
104088,1.8404939414093226e-05
104089,2.667731593270252e-07
104090,3.1193781411624904e-05
104091,6.149357440698311e-07
104092,6.678265345818021e-07
104093,1.67010938634021e-06
104094,0.0012226002366226747
104095,1.9097825813730743e-05
104096,6.749603957484674e-06
104097,0.00032441305455052237
104098,0.00010551494722837483
104099,0.00022054269277621932
104100,5.7159639965648033e-05
104101,4.5044600266369945e-06
104102,0.08676419234652757
104103,0.00017190345012739152
104104,0.0004965781391030875
104105,0.0006295285373530782
104106,0.0002857808352764092
104107,0.006207644288160396
104108,6.510522501354432e-05
104109,0.0001000867884501954
104110,9.47491923443898e-06
104111,0.0003686052587160983
104112,0.00042502390414717706
104113,3.596946205290797e-06
104114,7.801602859058359e-05
104115,1.3195196032365387e-05
104116,0.0003319239333204145
104117,0.0008150899192837105
104118,0.001008283423260035
104119,0.00021202085470791666
104120,1.9262065086799546e-05
104121,6.239743961131204e-05
104122,6.746109771595633e-07
104123,0.00033870251669050757
104124,0.00022272178965665793
104125,2.7569728239410943e-05
104126,2.1294541753452273e-06
104127,6.94428802922752e-05
104128,0.0007643961202225084
104129,0.005854610508170051
104130,7.2211592343771615e-06
104131,0.05493064757422243
104132,0.0030978359725323825
104133,0.00012144631468836313
104134,3.406340911409841e-05
104135,2.889931372448277e-07
104136,0.0066051884841800065
104137,3.615539457984322e-05
104138,0.00021397779389965184
104139,7.657408824913006e-06
104140,0.017281964607580844
104141,0.0001511151445756591
104142,0.0008212369538437401
104143,0.00024867839896948766
104144,1.4661256355942432e-05
104145,4.6818231699702605e-06
104146,0.000286007072457765
104147,2.0073928520575196e-07
104148,4.951047694246668e-05
104149,0.00453157391910568
104150,5.840668650631834e-07
104151,9.138051580478717e-06
104152,0.00012000697861528315
104153,0.0010104128496205421
104154,8.052727865830468e-07
104155,7.806528330912124e-05
104156,0.005934006260748797
104157,2.461037617718849e-06
104158,9.86718855230153e-06
104159,0.0010494543787333997
104160,0.0003625371707680666
104161,6.018619051132754e-07
104162,0.9946616922822863
104163,0.021927015482867674
104164,5.928692069499034e-05
104165,2.7868841348051996e-05
104166,7.280457672341696e-05
104167,1.7437879244111823e-07
104168,4.910563048795904e-05
104169,8.027869871931883e-07
104170,0.00019831405116995935
104171,0.0002575194747040892
104172,0.00010238125033964693
104173,0.0006879918436085391
104174,2.250170498219037e-06
104175,0.0003133583172159882
104176,6.773042201624854e-06
104177,4.2060763860572025e-05
104178,0.0071608019743931665
104179,6.78150849258343e-05
104180,4.0312556405800157e-07
104181,2.225195421507126e-07
104182,1.0893637913558244e-05
104183,0.00011304096090172288
104184,2.1381916550081015e-06
104185,0.00017191765069271347
104186,1.5420215087078941e-06
104187,0.0036592086369908864
104188,0.0013314547886722169
104189,1.486727846406444e-05
104190,4.362883733997276e-06
104191,5.453946341052057e-06
104192,0.9754856688816883
104193,8.512101138911373e-06
104194,8.530742191179413e-06
104195,1.0507594885798592e-05
104196,0.0002767764623372891
104197,2.3200156129789356e-05
104198,5.53393924363549e-05
104199,2.1216066741494307e-09
104200,3.0383062067117017e-06
104201,0.0007275036602299802
104202,9.964967551665945e-08
104203,0.010939799976984478
104204,0.000764367515422501
104205,0.00013625316030345513
104206,0.006723469607248907
104207,0.00012547139794637387
104208,0.9885063378955913
104209,7.201010227645827e-06
104210,5.262216105168132e-06
104211,1.319470756921966e-05
104212,3.3579392917852143e-06
104213,0.003558129570739219
104214,1.9120972026814046e-06
104215,5.308014360653498e-09
104216,1.5589856697726935e-05
104217,0.00020534370965365024
104218,5.661154585029104e-06
104219,0.00012029501313831749
104220,6.635892867681913e-06
104221,3.7337348491985433e-07
104222,4.105786401196876e-05
104223,4.4255251740389096e-05
104224,1.2091713934958058e-06
104225,9.586011051793155e-06
104226,0.00040526935800794787
104227,7.539203263324039e-06
104228,0.0005226551070376975
104229,1.0025396812401258e-06
104230,5.0723778364910064e-05
104231,0.0002592188148588611
104232,0.0004178831546160223
104233,4.568801221249108e-06
104234,3.6025705162002895e-05
104235,1.6377616997358064e-05
104236,0.00024224751311064123
104237,5.46064379277466e-07
104238,9.318575930376708e-07
104239,2.032532905635746e-05
104240,0.0005177500892970476
104241,1.1825002040868515e-05
104242,3.850619645979914e-06
104243,2.5708879163312733e-05
104244,7.386325960528677e-07
104245,0.0001411269658874303
104246,4.052090764189588e-07
104247,1.7022077129637828e-05
104248,0.0021423013581100213
104249,1.682848074594712e-07
104250,5.3589081449677065e-05
104251,1.249415298454345e-05
104252,1.685610787910496e-06
104253,2.3173260812088018e-05
104254,1.3444589671448519e-06
104255,5.074796581199613e-05
104256,6.542520255095638e-06
104257,0.00014071012408985102
104258,0.00021280418806543993
104259,3.290038655622961e-05
104260,0.0026118764881728554
104261,0.0009768202850163243
104262,8.193303162555624e-06
104263,8.420564335373226e-06
104264,7.037080368453058e-05
104265,0.00011697875077552118
104266,9.033485987091156e-06
104267,3.603249205636148e-05
104268,2.1735175137028878e-06
104269,2.8619876228212697e-05
104270,0.0001470448038378937
104271,1.929710712578195e-06
104272,5.855507631745529e-05
104273,0.9791570739439439
104274,4.096029989872705e-05
104275,0.09252828443290068
104276,0.0008082057775475067
104277,0.01822152867837157
104278,2.6169489086774157e-06
104279,5.622896858937885e-05
104280,4.2258795196929945e-05
104281,0.00021404829956967112
104282,2.509028171915268e-07
104283,4.6510888227930375e-07
104284,2.5947857918832685e-06
104285,4.7158962037828576e-05
104286,1.3884820296637626e-05
104287,8.503816393884368e-05
104288,6.598175991552733e-05
104289,8.802957466524795e-07
104290,1.4158605622613662e-05
104291,2.524579265152229e-07
104292,8.203914715549752e-06
104293,0.00026019469215117014
104294,0.002121444499392399
104295,0.0009584720038980455
104296,0.0002692126992930652
104297,3.4510064437777565e-06
104298,1.417196769983154e-05
104299,0.00021030579077029778
104300,0.0001580769042638648
104301,0.0023823435176863633
104302,0.0011623555744773911
104303,0.00011862538651331126
104304,5.313560152583272e-07
104305,4.241158119090779e-05
104306,1.8050448793944595e-05
104307,0.000128843628934089
104308,0.00013921973458351112
104309,2.5680352586152306e-05
104310,7.039518271876984e-05
104311,0.9930733229196268
104312,1.8551432094925042e-07
104313,6.015324123476635e-07
104314,9.209851040546617e-06
104315,0.013949698688371813
104316,3.5229280684976846e-05
104317,3.0167246216348712e-05
104318,0.00022857561424586027
104319,0.0053838758158193155
104320,0.00010000941418438568
104321,0.00014939261345651053
104322,8.183532498620569e-07
104323,7.648724560993991e-05
104324,6.984891259647945e-05
104325,5.384838239901322e-05
104326,5.015396046322179e-08
104327,1.6560694245138442e-05
104328,0.001351127794506063
104329,0.022192955715643718
104330,9.54755317560553e-06
104331,0.000527196422809137
104332,1.185956243674044e-07
104333,0.00034117213883250955
104334,5.397427726747074e-08
104335,2.1610943250572476e-05
104336,2.565386899845051e-05
104337,2.6008344449892256e-07
104338,0.00019791021223200368
104339,0.0004962655741202927
104340,0.0005050730883962083
104341,2.970243926802514e-05
104342,2.0499613770942854e-05
104343,0.00017348757706267155
104344,0.0002749768948670538
104345,1.0882488361972378e-05
104346,1.293922434467317e-07
104347,1.023363244449231e-05
104348,3.9597329466676455e-05
104349,9.438763735504383e-05
104350,0.00012200793047002186
104351,0.0011679641585735463
104352,0.00010829366628885875
104353,8.235585027679008e-10
104354,4.221069233126658e-06
104355,2.4968916925286477e-05
104356,0.9460598442181799
104357,0.9123272980544181
104358,2.7843595340909556e-06
104359,0.0002957054659703555
104360,1.6572955060258807e-05
104361,0.0007647255722630767
104362,0.006382631865148939
104363,1.3652959158900573e-05
104364,1.04952350282591e-06
104365,9.543256782112856e-06
104366,1.1769633812492283e-08
104367,7.471727767174573e-05
104368,1.3570963853420816e-05
104369,0.008469094071300202
104370,0.00014799350563632468
104371,5.490871216979175e-08
104372,1.323801189281995e-05
104373,0.0005749307105359852
104374,0.0019960966887292092
104375,1.592087186973576e-07
104376,0.00220051556347836
104377,2.4929379869192444e-06
104378,0.0014819839503925005
104379,2.245676605599351e-05
104380,4.944619513400748e-05
104381,0.00031423087870003995
104382,0.0018705624242008805
104383,0.0029350396460517225
104384,1.2377700400805091e-05
104385,0.0005377450132568783
104386,3.611432389691914e-05
104387,1.0714580167679561e-05
104388,3.114656445470248e-06
104389,0.00030479136902246455
104390,0.010471325978777245
104391,0.0003453512600990077
104392,0.004404358865787884
104393,9.873786508723008e-05
104394,1.1428070853337167e-05
104395,0.00011479391684294698
104396,0.03744761185312678
104397,8.16069743546897e-06
104398,0.0016499923754556246
104399,7.06704553256483e-05
104400,0.0006149509207761148
104401,0.0016504173779229737
104402,5.546884734916548e-06
104403,0.0002466582743389946
104404,0.00013988666254218445
104405,0.0001759947434651857
104406,4.857921369693136e-05
104407,8.476773419740157e-09
104408,0.002920691072683296
104409,1.7963098605098652e-05
104410,1.4017431321694877e-05
104411,4.590284547385476e-05
104412,0.003021061129561291
104413,2.4457571648968834e-06
104414,3.554826392606026e-06
104415,0.0009239891030666226
104416,0.0009592348335143602
104417,3.415879946661956e-06
104418,2.107596481154209e-07
104419,0.00041328949375211776
104420,0.0006857079436844349
104421,2.5190985813700187e-05
104422,1.9888840152378764e-06
104423,0.0017924594201471794
104424,9.770342910286805e-06
104425,5.864874468387709e-07
104426,0.0008046587249318588
104427,2.7784814653593143e-05
104428,0.0004233021222892427
104429,0.0009586526551668069
104430,0.00011747038277857943
104431,0.0010860380521716712
104432,0.00020713725927240463
104433,0.003689010105090019
104434,8.314983418434425e-05
104435,0.0005653127893032539
104436,0.000772857946314538
104437,0.0020988885370995616
104438,0.00011095543289890044
104439,2.4536580131733136e-07
104440,2.6396524205952567e-06
104441,1.075028103184318e-05
104442,0.976187585469921
104443,3.082394693679962e-06
104444,9.631939321204936e-07
104445,0.003108422772809449
104446,0.0028924982484141793
104447,4.020429204007217e-06
104448,0.0003896164862420499
104449,3.07161506178001e-05
104450,3.079003210390939e-05
104451,2.2795019764101472e-05
104452,4.198641139702914e-05
104453,3.0506659202495164e-05
104454,0.004185788410734114
104455,0.9899312179138559
104456,9.49556975530488e-05
104457,1.2031295539554682e-05
104458,8.135635673929656e-05
104459,9.633183716898761e-05
104460,1.1358479345502583e-05
104461,6.486094824206969e-05
104462,9.322463712854695e-07
104463,6.0823282113643695e-05
104464,6.962076314030147e-05
104465,6.709277066639718e-07
104466,2.449287157130137e-05
104467,0.00042369244945171546
104468,0.00841536592275202
104469,2.2824589874075502e-05
104470,1.3564780837856061e-05
104471,0.003487392684995617
104472,7.37607483603881e-06
104473,6.6265360910719586e-06
104474,0.002651378237319641
104475,9.233592326788206e-05
104476,6.608504053166646e-05
104477,0.00012162865902442057
104478,0.0003921039429983932
104479,0.0020148682137832515
104480,0.0012334697650010368
104481,0.00029688935935345844
104482,3.1442022028045215e-05
104483,9.09505932477004e-06
104484,0.00017654945690950605
104485,1.1168458429018955e-05
104486,3.1860864060949835e-05
104487,0.0027796540001609905
104488,2.2918167302279133e-05
104489,2.2308881988454954e-05
104490,3.126366679905747e-06
104491,0.005905347983477096
104492,3.4516375031928933e-08
104493,0.004975613956731545
104494,2.1458133680066336e-06
104495,0.00034276230276618857
104496,0.00041511886148328094
104497,1.8122791599270167e-06
104498,1.2673025502754325e-06
104499,0.0004517262806462165
104500,0.0001795141339689893
104501,0.0009583128774497243
104502,5.8420017152202325e-06
104503,2.912454871967603e-07
104504,5.15123321949989e-05
104505,2.3302045718297253e-05
104506,4.314249660380963e-06
104507,0.0014664487194589854
104508,0.009792288450359154
104509,0.00011178428578480401
104510,0.0013408977741525302
104511,4.91181141683891e-06
104512,0.9654485162629246
104513,1.4054904850288646e-06
104514,0.0009385341737406
104515,0.0012751439038805115
104516,2.3537902178730385e-05
104517,0.006972845964443926
104518,2.3336879530596752e-05
104519,9.340652606490949e-07
104520,0.0026536219963285783
104521,0.00020735019891708725
104522,4.172967223482683e-06
104523,0.0003410297340993597
104524,6.334976811476929e-05
104525,2.1560128845011444e-06
104526,0.00047090434154835635
104527,0.004741929285869364
104528,5.933547819253195e-05
104529,2.0979981873836526e-05
104530,0.022282493743444223
104531,2.484793858644002e-05
104532,1.4200996597042485e-05
104533,7.839551641354975e-06
104534,0.0002155650841322974
104535,1.872773443946972e-05
104536,0.014174955596361146
104537,1.8956598315492067e-05
104538,4.414056703691598e-07
104539,0.00183059606439641
104540,0.0051688361597034245
104541,0.000528156845195689
104542,1.0819113160050993e-06
104543,1.2675078394133371e-05
104544,0.00436725945658854
104545,0.0014757981264693478
104546,0.0013720182112492403
104547,0.02574516298934207
104548,1.370556629777972e-05
104549,0.00012050570270684394
104550,1.2864947976421526e-06
104551,2.1221962842995433e-06
104552,2.6419707742701724e-05
104553,8.428228600449598e-06
104554,5.021137953924951e-06
104555,0.0001467092574740959
104556,0.04696003905413424
104557,0.005611988406203777
104558,0.0007049826459476435
104559,6.473418315902951e-05
104560,4.161826551386381e-06
104561,0.0002498245783947517
104562,3.385849494540822e-08
104563,0.0017262039917073971
104564,8.689062044828122e-05
104565,1.3789175262855433e-05
104566,9.36732974379242e-05
104567,6.293388605721119e-05
104568,2.683378905299875e-05
104569,9.433657451009794e-06
104570,5.664222916961238e-06
104571,0.0001134090462032358
104572,0.000248720487266198
104573,1.752300789374165e-05
104574,3.830162670501051e-05
104575,0.00015051574968882238
104576,3.8595835417282734e-05
104577,0.0008533265873550599
104578,1.5418418483080927e-09
104579,0.0003742820124043835
104580,0.00039792321939358815
104581,3.124523554662199e-05
104582,0.00024245461176397863
104583,7.302443136599454e-05
104584,2.2004627663685358e-06
104585,0.0015204593574013891
104586,0.0005619958592789337
104587,0.0018056427635908087
104588,1.280521540536006e-05
104589,2.923282952797734e-06
104590,4.866473865137978e-06
104591,0.00012956281121282175
104592,6.80003038011793e-05
104593,0.00013023425724016587
104594,3.2719648398825453e-07
104595,3.6473770455851185e-05
104596,1.2832783357182491e-05
104597,7.994156670632807e-07
104598,1.7915867090273287e-07
104599,0.36121989106519414
104600,1.9360928348751795e-06
104601,5.3183549112871385e-06
104602,0.0013420918147296975
104603,4.336872877644823e-05
104604,0.0001625721411392698
104605,9.153518741288111e-05
104606,0.009345541126155696
104607,0.0030600401866466677
104608,0.00011988231918575847
104609,0.001090990668250031
104610,0.008959529110547123
104611,9.116090173280622e-06
104612,0.0034758068577770327
104613,2.043427146624497e-05
104614,3.50759516165914e-05
104615,5.180918902362369e-06
104616,0.003823083455681903
104617,0.0003832769018885588
104618,6.420604858933439e-06
104619,4.053851191038674e-06
104620,0.0008660274584058367
104621,2.9742757257069917e-05
104622,4.5240519762081086e-05
104623,2.4496688363273416e-05
104624,3.613308037731601e-05
104625,0.0002274124931374041
104626,3.923212080966918e-05
104627,2.3357301166045773e-05
104628,0.0011260076394779904
104629,1.9342697490730952e-06
104630,0.0003789400639274043
104631,0.0001170687723151428
104632,0.0002281709462062338
104633,1.7949195245627507e-06
104634,0.9623518196622078
104635,1.496794749602318e-05
104636,1.2742262135925735e-05
104637,4.115585323373885e-05
104638,0.0001121872472771433
104639,4.706279911320823e-07
104640,7.982848418924261e-05
104641,0.0015453017293851842
104642,2.517557312290182e-08
104643,0.007774351175295898
104644,2.419411460552635e-07
104645,0.00016974983053771834
104646,0.14083745176493925
104647,9.048421010549651e-07
104648,0.0002927204546919176
104649,0.0002863854215761363
104650,7.785592782319401e-05
104651,3.6132478666010683e-06
104652,2.1243882964561817e-06
104653,0.0002669954772611069
104654,2.3349074277539695e-05
104655,0.00014157311386788784
104656,0.001606569029964253
104657,5.850471838511485e-05
104658,1.2872388545590345e-05
104659,0.0007616655741258886
104660,5.314170554902949e-06
104661,0.00048819593328034046
104662,0.00024048865837934742
104663,0.0009625436042422336
104664,7.019576883983566e-05
104665,2.543644755122706e-05
104666,0.0008023177956852772
104667,7.269067456932133e-08
104668,2.1550741573554885e-05
104669,3.37235662337273e-07
104670,1.1521195151428204e-05
104671,4.317591503044319e-05
104672,0.00027414088566692156
104673,1.580392219796497e-05
104674,0.001645058054853909
104675,0.0005157601414942838
104676,7.86311261560035e-06
104677,7.005766303099061e-05
104678,7.308287782644111e-05
104679,4.2877077624280514e-05
104680,1.3830802654098719e-06
104681,0.0006745811203520381
104682,7.693205981346751e-06
